fico,ltv,age,default
561.0093732483364,1.2255278354827284,34.48528570395089,0.0
697.7384474379418,0.9760933691988617,49.146388945166294,0.0
445.4838181909254,1.26236348238012,35.48506788090245,0.0
648.4514455120509,1.1940411798217374,45.49417206267521,0.0
502.785433015389,0.9755464555146202,33.58088303849114,0.0
611.5742540034307,1.2272233073505245,42.968308606358725,0.0
407.9871736252607,1.0957264927487735,42.398738442292625,0.0
627.5149447646071,0.8259985471014751,43.04983384049973,0.0
759.5242633369213,0.9303783725530541,41.702906428061276,0.0
826.3675124759243,1.1083787303951436,44.26511120712423,0.0
686.091003417362,1.3021890857944924,33.06335391421159,1.0
609.5106089840287,0.9699067675937973,26.369970256036964,1.0
726.1824847181897,0.8643980171696355,53.70327071201227,0.0
597.3033524196422,1.1749183275273583,33.33041050492866,0.0
621.4498768267352,1.0419005153256835,35.09513235321105,0.0
824.8553524678669,0.7598926174353728,34.38457652208475,0.0
517.9825185726461,1.1407886354840635,37.86411632098416,1.0
742.8788287633951,0.5074775406701069,31.948234465145582,0.0
707.354361845669,1.229580459587136,40.31780540519718,0.0
659.1003541950403,1.2130589653476067,42.456303295373026,0.0
520.1768852125994,1.3707151973129557,43.038262698397816,1.0
818.451937862992,1.0346954686912537,46.944419998238516,0.0
670.2143759746901,1.0643153272947594,39.15052370693106,1.0
618.0895358482959,1.0690019740090624,33.84113693518301,1.0
603.1446594726879,0.9505878443149695,28.78852394258025,0.0
663.4294571649291,0.9287480871391892,36.4166596981389,0.0
675.2620646004763,0.9966572797257243,52.9677348195294,0.0
628.2493818903299,1.091102307823506,48.282780174860605,1.0
563.9625463701387,0.8632714673355781,39.49248127110896,0.0
809.8957460443447,1.0263866405606656,53.60558658081133,0.0
567.7340955571037,1.1195433574464129,40.854822764974486,0.0
600.2654613719809,1.1309825741996806,44.82136850178952,1.0
590.0564898546343,1.2368197034929294,47.804537767730004,0.0
638.0166358203192,0.965680601001374,47.15936603045555,0.0
720.5110311738927,0.7964797886652859,41.719491407345494,0.0
758.5296154134096,1.0759170518867915,35.80979052464757,0.0
599.2792819206975,1.2403587582488242,43.49573111770924,0.0
477.0232727572188,1.2148363044421302,41.20837780690494,0.0
433.8853305161239,1.2770336157783162,40.30262098601989,1.0
608.2317341526411,1.2536453187036716,28.24253983555523,0.0
666.368010283018,0.7796358511422525,48.97595792970794,0.0
914.9691217293272,0.8136640416571792,52.36174333104634,0.0
501.9951771253904,0.9489554562026838,47.426043914547016,1.0
532.531044858226,1.124902958866401,39.73186810626775,1.0
717.1752814854334,1.05696532776626,41.46570831452596,0.0
801.481671665576,1.283948094390811,43.580932222398246,0.0
663.3227482869252,1.2478725496216145,46.709445254415094,0.0
683.9485897885578,1.2371385661347218,39.9912248624643,0.0
918.113766253284,0.8052703708514317,41.92933316166665,0.0
567.31849576041,1.1769730490449848,37.0677023110254,0.0
690.0484841528465,1.0408770629143933,43.37490837258059,0.0
540.2205784651849,1.1714130485549232,54.973388559994774,1.0
526.7127120477659,0.9561014390232756,37.7914542024674,1.0
746.7180079219114,0.7599603948030818,37.38994934990746,0.0
628.9634540142824,1.180442313380832,31.259782184181354,0.0
675.6175537480284,1.0354113098646123,34.79981292338901,0.0
502.85759637561523,1.0379287796742354,42.10829879886901,0.0
772.7754436713312,0.8766955815285506,50.854753286060344,0.0
610.9039128553849,1.0575693323005138,37.49940018821939,0.0
782.2247100774704,1.0780621577835179,50.9554891564369,0.0
490.97787996601113,1.3504806028310976,31.85372374077943,1.0
585.7928483441577,0.9093939126707085,40.98093684109412,0.0
714.8666748690275,1.180212461507638,40.8601634287356,0.0
675.1883695015323,1.072999163041256,48.528105546038894,0.0
640.8663326122709,1.0509416426940619,42.98046343092175,0.0
854.3820591882859,1.0200337842590372,44.23216895389943,0.0
749.9632816303659,0.9056408496956463,55.330490683247575,0.0
780.2712753174434,0.9853213311192979,44.69099629911893,0.0
744.2186774859802,0.9320829779668554,48.48813581150666,0.0
593.1042428306498,0.9922904996755484,34.95337342283827,0.0
654.0930428441284,1.0719699783653953,52.93368815281631,0.0
489.8584628134533,1.1691351963116081,41.01363113185299,1.0
620.186860587818,1.1621091897600035,34.04154941069854,1.0
734.4899958119298,0.9257088067358203,38.80142908112876,0.0
704.002717023161,1.1310108046783784,37.23794048508819,0.0
742.020027806007,0.9835902153587139,48.95171817291856,0.0
769.5893174740929,0.9622837476008296,55.800566892867764,0.0
621.1220366238362,0.9083374415170791,32.10584388183034,0.0
654.7465209961958,1.3260690594258315,35.40715787373346,1.0
610.3762106555043,0.9130441502161639,42.62934897844735,0.0
645.8894963688412,1.0184783713711445,40.765949168794265,0.0
699.8789723170182,1.1928821189968883,39.260097627458954,0.0
547.3284500945558,0.8388740066309931,34.75310279681941,0.0
696.1871367261641,1.219557396469197,47.583415406994206,0.0
766.1444234265072,1.0591263547755245,42.232072565318376,0.0
649.3247506166039,0.7506043768432085,34.91932595778057,0.0
952.8669461892824,0.9992098046191049,47.834837262367046,0.0
903.7600142126397,1.0173877907508564,44.007516247903,0.0
641.5800078555501,0.9287646746103179,49.70448066326846,0.0
621.2963609869897,1.0411894096471703,35.953018533771655,0.0
576.6348139660518,1.0451119166933163,39.85280961223951,1.0
565.0866614087226,0.6564022604948601,42.490035775117725,0.0
643.3973959098025,0.6127242733175867,56.40365179198768,0.0
585.0256966753653,1.0729957371668248,37.830865506151845,0.0
528.977074202278,1.3643245245287023,41.05362810455905,0.0
652.6830836379571,1.144539863955179,36.80504959107032,0.0
586.1782695101715,1.1620258448685985,41.79147124809968,0.0
484.93847420814416,1.0735713484484695,37.874577483295305,1.0
616.83991819978,1.3703109487704013,38.470793901809934,1.0
647.4361426985566,0.8304113599076467,36.73918705200879,0.0
597.1268366835635,1.0516395294993184,47.38128673617731,0.0
545.7626031557096,0.9885294676320219,35.823031952950615,1.0
454.29684206667895,1.3021006333517788,48.165023366951914,1.0
676.6556853146442,1.1651870693318227,43.59548536623651,0.0
523.2060611529793,1.1854788976135302,47.62751712643688,0.0
641.0115340928566,0.7086395029219456,44.17185743558963,0.0
587.1104345541713,0.7671676252915749,52.8672549059576,0.0
585.4288553802073,0.9110682090220232,37.63322585771847,0.0
871.910756200683,0.7619123924268754,39.44462533509783,0.0
698.5178003664506,1.0535407168374276,42.70327175456362,0.0
695.6105549077108,1.0219380362052892,40.34496247640826,0.0
623.9213705357853,0.9461533041853573,40.49289020648496,0.0
780.8674888150887,1.0079565155211665,52.80722009875312,0.0
650.231624851936,1.1507954055140739,39.08455960280281,1.0
646.4920884230693,0.6718084204835837,51.555433239689926,0.0
844.7652755749298,0.9925201597307909,41.382546952313874,0.0
596.3100899940798,1.3217612731356336,35.39605101933442,0.0
619.482725384713,1.261495146301277,45.03115160608984,0.0
568.0642971074399,1.0547436418926355,39.76064237821837,0.0
528.2544374138976,1.1855750144120554,26.068461813347408,1.0
729.1209763447557,1.1439981456163844,33.48900044599961,0.0
665.7559557352185,0.699247588338023,43.086056383827156,0.0
880.3471811163024,0.7838440627850217,45.83548814617066,0.0
625.35946604941,1.227660904583107,42.75867772137616,0.0
709.3545987923659,1.2379128256024456,43.175684143464586,0.0
